ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
535:11.02.2022,11.02.2022,12,11.02.2022,12,12500927,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
536:11.02.2022,11.02.2022,16,11.02.2022,16,04501044,1599,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
537:11.02.2022,11.02.2022,12,11.02.2022,12,01300835,0,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
538:11.02.2022,04.02.2022,10,05.02.2022,19,03601142,250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
539:11.02.2022,10.02.2022,07,10.02.2022,17,09501736,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
540:11.02.2022,27.01.2022,08,27.01.2022,13,07501030,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
541:11.02.2022,12.01.2022,08,12.01.2022,15,02200211,228,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
542:11.02.2022,09.02.2022,19,10.02.2022,13,01100416,1549,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
543:11.02.2022,09.02.2022,18,10.02.2022,06,07400720,1996,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
544:11.02.2022,10.02.2022,16,10.02.2022,23,06300527,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
545:11.02.2022,10.02.2022,09,10.02.2022,15,04501040,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
546:11.02.2022,11.02.2022,06,11.02.2022,16,03300514,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
547:11.02.2022,13.01.2022,22,14.01.2022,08,01100415,2020,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
548:11.02.2022,10.02.2022,22,11.02.2022,07,11300723,538,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
549:11.02.2022,11.02.2022,18,11.02.2022,19,08401243,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
550:11.02.2022,11.02.2022,17,11.02.2022,18,01300733,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
551:11.02.2022,10.02.2022,22,11.02.2022,07,11300723,538,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
552:11.02.2022,09.02.2022,21,10.02.2022,15,03300516,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
553:11.02.2022,10.02.2022,16,11.02.2022,06,12200515,1720,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
554:11.02.2022,10.02.2022,10,10.02.2022,20,09300921,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
555:11.02.2022,10.02.2022,20,10.02.2022,23,08100314,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
556:11.02.2022,11.02.2022,11,11.02.2022,13,04300622,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
557:11.02.2022,11.02.2022,08,11.02.2022,14,03200206,708,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
558:11.02.2022,11.02.2022,09,11.02.2022,12,04300622,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
559:11.02.2022,10.02.2022,21,10.02.2022,21,07100204,601,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
560:11.02.2022,10.02.2022,17,10.02.2022,17,12100102,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
561:11.02.2022,08.02.2022,13,08.02.2022,17,02200213,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
562:11.02.2022,10.02.2022,20,11.02.2022,18,11400929,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
563:11.02.2022,10.02.2022,21,11.02.2022,07,03400618,1600,Unbekannt,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
564:11.02.2022,08.02.2022,19,11.02.2022,08,11501340,2000,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
565:11.02.2022,10.02.2022,01,11.02.2022,07,03400618,1080,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
566:11.02.2022,11.02.2022,20,11.02.2022,21,02300418,400,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
567:11.02.2022,11.02.2022,13,11.02.2022,13,07400927,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
568:11.02.2022,11.02.2022,16,11.02.2022,19,01100207,1234,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
569:11.02.2022,11.02.2022,14,11.02.2022,16,01200625,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
570:11.02.2022,11.02.2022,00,11.02.2022,00,03601243,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
571:11.02.2022,11.02.2022,11,11.02.2022,20,02100106,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
572:11.02.2022,09.02.2022,17,11.02.2022,14,04300414,1088,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
573:11.02.2022,11.02.2022,12,11.02.2022,17,04501147,2975,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
574:11.02.2022,11.02.2022,13,11.02.2022,13,03701556,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
575:11.02.2022,10.02.2022,19,11.02.2022,06,03601245,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
576:11.02.2022,09.02.2022,21,10.02.2022,08,02300315,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
577:11.02.2022,10.02.2022,22,11.02.2022,01,02500830,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
578:11.02.2022,10.02.2022,18,11.02.2022,07,03400618,0,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
579:11.02.2022,10.02.2022,18,11.02.2022,12,12500825,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
580:11.02.2022,08.02.2022,15,11.02.2022,14,04501040,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
581:11.02.2022,10.02.2022,21,11.02.2022,06,01401048,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
582:11.02.2022,10.02.2022,16,11.02.2022,07,02200212,270,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
583:11.02.2022,09.02.2022,12,09.02.2022,16,01100206,1340,Unbekannt,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
584:11.02.2022,06.02.2022,12,07.02.2022,08,04501149,810,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
585:11.02.2022,07.02.2022,21,07.02.2022,23,08100312,2000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
586:11.02.2022,27.01.2022,17,28.01.2022,08,01100415,588,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
587:10.02.2022,07.02.2022,07,07.02.2022,14,03601452,410,Unbekannt,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
588:10.02.2022,06.02.2022,01,07.02.2022,07,02500834,300,Unbekannt,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
589:10.02.2022,14.12.2021,14,15.12.2021,07,01100311,823,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
590:10.02.2022,09.02.2022,10,09.02.2022,16,09502042,510,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
591:10.02.2022,09.02.2022,10,09.02.2022,19,07400927,230,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
592:10.02.2022,09.02.2022,19,09.02.2022,20,02200211,1224,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
593:10.02.2022,09.02.2022,15,09.02.2022,17,04300622,1082,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
594:10.02.2022,09.02.2022,16,09.02.2022,19,02200212,299,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
595:10.02.2022,15.01.2022,11,15.01.2022,15,02300417,195,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
596:10.02.2022,09.02.2022,11,09.02.2022,22,08100311,1785,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
597:10.02.2022,09.02.2022,13,09.02.2022,19,08100208,1074,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
598:10.02.2022,17.01.2022,09,17.01.2022,11,04501045,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
599:10.02.2022,09.02.2022,12,10.02.2022,07,04500936,1330,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
600:10.02.2022,09.02.2022,19,10.02.2022,18,11400929,1471,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
601:10.02.2022,29.01.2022,10,30.01.2022,12,08401244,459,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
602:10.02.2022,29.01.2022,10,30.01.2022,12,08401244,329,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
603:10.02.2022,09.02.2022,16,10.02.2022,08,04501045,928,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
604:10.02.2022,09.02.2022,22,10.02.2022,21,04501045,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
605:10.02.2022,09.02.2022,15,10.02.2022,08,09200818,4200,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
606:10.02.2022,09.02.2022,16,10.02.2022,15,01100414,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
607:10.02.2022,14.01.2022,16,14.01.2022,22,06400839,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
608:10.02.2022,09.02.2022,18,09.02.2022,20,07200414,380,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
609:10.02.2022,09.02.2022,09,09.02.2022,14,01100104,699,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
610:10.02.2022,09.02.2022,20,09.02.2022,23,09401329,320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
611:10.02.2022,08.02.2022,16,09.02.2022,15,07501032,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
612:10.02.2022,08.02.2022,18,09.02.2022,09,02300417,3188,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
613:10.02.2022,08.02.2022,18,09.02.2022,08,03701554,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
614:10.02.2022,09.02.2022,17,09.02.2022,20,01200518,253,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
615:10.02.2022,08.02.2022,09,08.02.2022,18,08100207,569,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
616:10.02.2022,10.02.2022,06,10.02.2022,14,03300514,498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
617:10.02.2022,10.02.2022,11,10.02.2022,13,06200421,799,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
618:10.02.2022,10.02.2022,14,10.02.2022,21,09501939,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
619:10.02.2022,10.02.2022,14,10.02.2022,21,09501939,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
620:10.02.2022,09.02.2022,18,10.02.2022,08,03601141,1763,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
621:10.02.2022,09.02.2022,20,10.02.2022,01,11501340,2050,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
622:10.02.2022,09.02.2022,18,10.02.2022,07,02500832,404,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
623:10.02.2022,09.02.2022,19,10.02.2022,07,08100312,1099,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
624:10.02.2022,10.02.2022,06,10.02.2022,07,07200307,499,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
625:10.02.2022,08.02.2022,17,10.02.2022,09,11300725,1622,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
626:10.02.2022,08.02.2022,12,10.02.2022,10,11501238,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
627:10.02.2022,09.02.2022,18,10.02.2022,10,03300516,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
628:10.02.2022,09.02.2022,18,10.02.2022,16,01100416,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
629:10.02.2022,09.02.2022,21,10.02.2022,07,03300516,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
630:10.02.2022,09.02.2022,19,10.02.2022,13,01401044,713,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
631:10.02.2022,09.02.2022,22,10.02.2022,08,03400827,955,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
632:10.02.2022,08.02.2022,17,10.02.2022,13,01200625,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
633:10.02.2022,08.02.2022,08,08.02.2022,14,03601244,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
634:10.02.2022,10.02.2022,10,10.02.2022,18,04300622,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
635:10.02.2022,10.02.2022,15,10.02.2022,17,01100206,2003,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
636:10.02.2022,10.02.2022,06,10.02.2022,16,09501940,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
637:10.02.2022,08.02.2022,16,10.02.2022,14,03501038,348,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
638:10.02.2022,10.02.2022,13,10.02.2022,13,01100311,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
639:10.02.2022,10.02.2022,05,10.02.2022,05,04501152,50,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
640:10.02.2022,10.02.2022,05,10.02.2022,07,08100102,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
641:10.02.2022,24.01.2022,21,25.01.2022,10,04300416,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
642:10.02.2022,10.02.2022,09,10.02.2022,14,11400927,1300,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
643:10.02.2022,10.02.2022,08,10.02.2022,16,06400735,1003,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
644:10.02.2022,10.02.2022,07,10.02.2022,15,09501736,375,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
645:10.02.2022,09.02.2022,23,10.02.2022,08,08100102,2600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
646:10.02.2022,09.02.2022,19,10.02.2022,07,03400724,450,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
647:10.02.2022,13.11.2021,20,13.11.2021,23,06300528,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
648:10.02.2022,06.02.2022,17,06.02.2022,21,08100209,1559,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
649:10.02.2022,10.02.2022,20,10.02.2022,20,02200213,150,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
650:10.02.2022,18.11.2021,03,18.11.2021,03,09301126,0,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
651:10.02.2022,03.02.2022,12,03.02.2022,12,01200521,495,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
652:10.02.2022,10.02.2022,22,10.02.2022,22,01401048,500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
653:10.02.2022,10.02.2022,21,10.02.2022,21,09502043,0,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
654:09.02.2022,09.02.2022,00,09.02.2022,00,03501038,1900,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
655:09.02.2022,06.02.2022,11,06.02.2022,20,06200420,1044,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
656:09.02.2022,18.01.2022,20,19.01.2022,13,08100418,220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
657:09.02.2022,28.01.2022,20,29.01.2022,15,06100209,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
658:09.02.2022,22.11.2021,13,24.11.2021,21,01300836,365,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
659:09.02.2022,07.02.2022,16,08.02.2022,10,02300418,270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
660:09.02.2022,06.02.2022,17,08.02.2022,19,01100309,630,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
661:09.02.2022,08.02.2022,07,08.02.2022,19,02100102,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
662:09.02.2022,08.02.2022,18,08.02.2022,21,02200212,780,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
663:09.02.2022,08.02.2022,19,08.02.2022,20,06100209,1800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
664:09.02.2022,28.01.2022,18,30.01.2022,10,11300725,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
665:09.02.2022,25.01.2022,17,27.01.2022,14,02200212,233,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
666:09.02.2022,07.02.2022,18,09.02.2022,10,08100101,2434,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
667:09.02.2022,06.02.2022,15,09.02.2022,12,05200631,499,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
668:09.02.2022,08.02.2022,20,09.02.2022,08,02300419,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
669:09.02.2022,08.02.2022,10,09.02.2022,10,04501044,830,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
670:09.02.2022,08.02.2022,17,09.02.2022,10,03601139,1600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
671:09.02.2022,08.02.2022,21,09.02.2022,06,11401136,1199,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
672:09.02.2022,09.02.2022,08,09.02.2022,17,01100309,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
673:09.02.2022,08.02.2022,22,09.02.2022,01,02100106,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
674:09.02.2022,08.02.2022,16,09.02.2022,09,05200631,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
675:09.02.2022,08.02.2022,16,09.02.2022,13,08401140,780,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
676:09.02.2022,07.02.2022,10,09.02.2022,15,01200623,1644,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
677:09.02.2022,07.02.2022,16,09.02.2022,10,11400928,1776,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
678:09.02.2022,06.02.2022,19,09.02.2022,10,03601140,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
679:09.02.2022,07.02.2022,14,09.02.2022,07,11300725,2000,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
680:09.02.2022,08.02.2022,14,09.02.2022,07,03601142,1039,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
681:09.02.2022,08.02.2022,20,09.02.2022,08,03701658,0,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
682:09.02.2022,09.02.2022,12,09.02.2022,12,05300840,3552,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
683:09.02.2022,09.02.2022,14,09.02.2022,16,03601243,380,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
684:09.02.2022,09.02.2022,11,09.02.2022,20,01100207,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
685:09.02.2022,09.02.2022,15,09.02.2022,16,02200210,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
686:09.02.2022,09.02.2022,11,09.02.2022,11,09502043,930,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
687:09.02.2022,09.02.2022,08,09.02.2022,11,08300934,3106,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
688:09.02.2022,08.02.2022,00,09.02.2022,08,03701556,1200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
689:09.02.2022,08.02.2022,17,09.02.2022,07,01300733,0,Ja,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
690:09.02.2022,09.02.2022,10,09.02.2022,17,01100206,929,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
691:09.02.2022,09.02.2022,08,09.02.2022,13,11100102,548,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
692:09.02.2022,09.02.2022,13,09.02.2022,13,11300722,0,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
693:09.02.2022,09.02.2022,10,09.02.2022,16,11300722,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
694:09.02.2022,05.02.2022,18,07.02.2022,07,01100309,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
695:09.02.2022,08.02.2022,17,09.02.2022,13,04300416,1171,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
696:09.02.2022,08.02.2022,16,09.02.2022,09,02100104,2500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
697:09.02.2022,08.02.2022,18,09.02.2022,09,07400825,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
